Country,Deposit ID,Deposit Name,Deposit Type,Deposit Subtype,Resource Range,Grade Range (Teor)
United States of America,5789,Charles T Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6791,Charley 2,4,4,>0 - <25,≥0.10 - <0.20
United States of America,6929,Charley 3,10,9,>0 - <25,≥0.10 - <0.20
United States of America,682,Charlie,10,10,≥1000 - <2500,≥0.10 - <0.20
United States of America,1967,Chattanooga Shale Formation,5,5,≥1000000,>0 - <0.01
United States of America,4541,Cheapside,10,10,≥300 - <1000,≥0.01 - <0.05
United States of America,7519,Chee Nez 1,10,9,>0 - <25,≥0.20 - <0.50
United States of America,6792,Chesterfield Trespass,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5790,Chief 1 3,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5791,Chilli Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7520,Chipmonk,10,8,>0 - <25,≥0.20 - <0.50
United States of America,1441,Chord,10,10,≥1000 - <2500,≥0.05 - <0.10
United States of America,683,Christensen Ranch,10,10,≥10000 - <25000,≥0.05 - <0.10
United States of America,6793,Christmas Day Group,5,3,>0 - <25,≥0.10 - <0.20
United States of America,1442,Church 1,5,5,≥300 - <1000,≥0.01 - <0.05
United States of America,929,Church Rock,10,8,≥5000 - <10000,≥0.10 - <0.20
United States of America,684,Churchrock - Section 4,10,8,≥5000 - <10000,≥0.05 - <0.10
United States of America,5792,Cisco Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,5793,Cistern Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5794,Civet Cat Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,4553,C-JD-7,10,8,≥1000 - <2500,≥0.20 - <0.50
United States of America,5795,Claim 28 (Black Mountain),10,8,>0 - <25,≥0.20 - <0.50
United States of America,5796,Claim 7and 10,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5797,Clara Belle Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,1747,Clarkson Hill,10,10,≥300 - <1000,≥0.01 - <0.05
United States of America,686,Clay West,10,10,≥2500 - <5000,≥0.01 - <0.05
United States of America,6931,Cliff Dweller (Gateway),10,8,>0 - <25,≥0.20 - <0.50
United States of America,6794,Cliff Dweller (Gypsum Valley),10,8,>0 - <25,≥0.20 - <0.50
United States of America,5798,Cliff Dweller (Uravan),10,8,≥25 - <300,≥0.20 - <0.50
United States of America,5799,Cliff House,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5800,Cliffside Mine,10,8,≥2500 - <5000,≥0.20 - <0.50
United States of America,5801,Climax 2,10,9,>0 - <25,≥0.10 - <0.20
United States of America,5803,Cloudy Day,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5802,Cloys,3,3,>0 - <25,≥0.10 - <0.20
United States of America,5804,Club Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5805,Club Sandwich,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5806,Clyde Bret Loco,10,10,≥1000 - <2500,≥0.10 - <0.20
United States of America,6932,Coal Canyon,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5807,Coal Creek 1,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6933,Coal Creek Group,10,9,>0 - <25,≥0.10 - <0.20
United States of America,4558,Cochran,10,10,≥300 - <1000,≥0.01 - <0.05
United States of America,6934,Cold Spot Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,1443,Coles Hill North,2,2,≥10000 - <25000,≥0.01 - <0.05
United States of America,1444,Coles Hills South,2,2,≥25000 - <50000,≥0.05 - <0.10
United States of America,910,Collins Draw,10,10,≥300 - <1000,≥0.05 - <0.10
United States of America,5810,Coloradium,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,5809,Colorado 519 Sch Sec 36,3,5,≥25 - <300,≥0.20 - <0.50
United States of America,6795,Colorado Christensen,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6936,Colorado Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5811,Columbia Group,10,8,≥300 - <1000,≥0.05 - <0.10
United States of America,7521,Columbine Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6796,Columbus - Rim,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,7522,Cometoite Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6937,Cone Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6938,Confusion,10,8,>0 - <25,≥0.20 - <0.50
United States of America,1810,Congo Pit,10,8,≥5000 - <10000,≥0.10 - <0.20
United States of America,5812,Congress Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5813,Conrad Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,7523,Consolidated,10,8,>0 - <25,≥0.10 - <0.20
United States of America,1445,Copper Bench,10,8,≥1000 - <2500,≥0.20 - <0.50
United States of America,7524,Cornelia C 2,10,5,>0 - <25,≥0.20 - <0.50
United States of America,6939,Corporation Lease,10,8,>0 - <25,≥0.50 - <1.00
United States of America,5815,Corvusite (Gateway Utah),10,8,≥25 - <300,≥0.20 - <0.50
United States of America,1748,Coso,10,8,≥1000 - <2500,≥0.05 - <0.10
United States of America,6940,Costanza,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6941,Cottonwood  (Gateway),10,8,>0 - <25,≥0.10 - <0.20
United States of America,5816,Cottonwood (Cottonwood Wash),10,8,≥25 - <300,≥0.10 - <0.20
United States of America,5817,Cottonwood (IRSM),10,9,≥25 - <300,≥0.20 - <0.50
United States of America,5818,Cougar (Slick Rock),10,8,≥25 - <300,≥0.20 - <0.50
United States of America,5819,Cove Group,10,9,>0 - <25,≥0.10 - <0.20
United States of America,5820,Cove Mesa Group,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,1571,Coyote Basin,5,5,≥10000 - <25000,≥0.10 - <0.20
United States of America,7525,Crab Orchard,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6942,Crackpot Mine,5,3,>0 - <25,≥0.10 - <0.20
United States of America,5821,Crain,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,5822,Cram Lease,10,8,>0 - <25,≥0.10 - <0.20
United States of America,7526,Crazy 1 + 2,5,5,>0 - <25,≥0.01 - <0.05
United States of America,4568,Crestonia,10,10,>0 - <25,≥0.01 - <0.05
United States of America,5823,Cripple Creek Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7527,Crossbow,10,8,>0 - <25,≥0.10 - <0.20
United States of America,690,Crow Butte,10,10,≥10000 - <25000,≥0.20 - <0.50
United States of America,7528,Crown Prince,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5825,Crownpoint - Sections 9-24-25,10,8,≥5000 - <10000,≥0.05 - <0.10
United States of America,6943,Crows Nest,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5827,Cub (Utah),10,8,≥25 - <300,≥0.20 - <0.50
United States of America,4572,Cuevitas,10,10,>0 - <25,≥0.01 - <0.05
United States of America,1446,Cyclone,10,8,≥300 - <1000,≥0.10 - <0.20
United States of America,7529,Cys Monument,10,9,>0 - <25,≥0.10 - <0.20
United States of America,5829,Dads,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5828,Dahl Lease,4,4,≥25 - <300,≥0.20 - <0.50
United States of America,6944,Daisy 2,10,9,>0 - <25,≥0.05 - <0.10
United States of America,5832,Daisy June Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5830,Dalco Group,5,3,≥25 - <300,≥0.10 - <0.20
United States of America,692,Dalton Pass,10,8,≥1000 - <2500,≥0.05 - <0.10
United States of America,6797,Dan Patch,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5831,Dandy,5,3,>0 - <25,≥0.20 - <0.50
United States of America,1447,Daneros,10,8,≥300 - <1000,≥0.20 - <0.50
United States of America,5833,Darrow Lease,10,10,≥25 - <300,≥0.05 - <0.10
United States of America,5834,Dave Group,10,10,≥2500 - <5000,≥0.10 - <0.20
United States of America,7530,Davenport Incline,10,8,>0 - <25,≥0.10 - <0.20
United States of America,7787,Day Berger Lease,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5835,Day D 1,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,693,Day Loma,10,8,≥2500 - <5000,≥0.10 - <0.20
United States of America,1816,DB 1,5,5,≥300 - <1000,≥0.20 - <0.50
United States of America,5836,De Lux,10,8,>0 - <25,≥0.10 - <0.20
United States of America,1722,Death Valley,10,9,≥300 - <1000,≥0.20 - <0.50
United States of America,5837,Dede 6 7 + 8,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5838,Dee Group,10,10,>0 - <25,≥0.10 - <0.20
United States of America,6945,Deep Canyon Group,10,8,>0 - <25,≥1.00 - <5.00
United States of America,1448,Deep Gold,10,9,≥300 - <1000,≥0.10 - <0.20
United States of America,6798,Deer July Slim,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,5840,Delmonte Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5842,Delta,10,8,≥300 - <1000,≥0.20 - <0.50
United States of America,7531,Delta Topaz,3,3,>0 - <25,≥0.10 - <0.20
United States of America,7532,Dennis Lease,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5841,Denny Lee 3,3,5,>0 - <25,≥0.10 - <0.20
United States of America,5843,Denver 1 (Wyoming),10,10,>0 - <25,≥0.20 - <0.50
United States of America,5844,Depression (Gateway),10,8,>0 - <25,≥0.20 - <0.50
United States of America,729,Deremo Mine,10,8,≥2500 - <5000,≥0.20 - <0.50
United States of America,5846,Desert Moon Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,694,Dewey-Burdock,10,10,≥2500 - <5000,≥0.10 - <0.20
United States of America,6947,Dexter Group,10,9,>0 - <25,≥0.10 - <0.20
United States of America,5847,Diamond 2,10,9,≥25 - <300,≥0.10 - <0.20
United States of America,6799,Diana A,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5848,Diana Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,5849,Dick,10,10,≥2500 - <5000,≥0.10 - <0.20
United States of America,5851,Dickson (UL 764),10,10,≥25 - <300,≥0.05 - <0.10
United States of America,5850,Dickson Lease,3,5,>0 - <25,≥0.10 - <0.20
United States of America,7533,Dime,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5852,Dirty Devil Group,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,5853,Dissipation,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7534,Divide Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,5854,Doagy 2 - Last Dollar Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,5855,Dobbie - Vaughn,10,10,≥300 - <1000,≥0.05 - <0.10
United States of America,1903,Dog-Flea-BG,10,8,≥300 - <1000,≥0.10 - <0.20
United States of America,6800,Dolores (Slick Rock),10,8,>0 - <25,≥0.10 - <0.20
United States of America,5856,Dolores (Uravan),10,8,≥25 - <300,≥0.20 - <0.50
United States of America,5857,Dolores River,10,8,>0 - <25,≥0.10 - <0.20
United States of America,7535,Dome Butte,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5858,Donald Duck 2,10,8,>0 - <25,≥0.50 - <1.00
United States of America,5859,Donald L,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7854,Donaldsonville,8,7,≥5000 - <10000,>0 - <0.01
United States of America,6801,Donna K,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5860,Dorothy,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5861,Dorothy Jean Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,5862,Dorothy May,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6948,Double J + Farris,5,3,>0 - <25,≥0.10 - <0.20
United States of America,1648,Doughstick-North Jane,10,8,≥300 - <1000,≥0.05 - <0.10
United States of America,1449,Down Yonder,10,9,≥1000 - <2500,≥0.20 - <0.50
United States of America,6949,Dry Hole ML 35,10,8,>0 - <25,≥0.10 - <0.20
United States of America,4604,Dubose,10,10,≥300 - <1000,≥0.01 - <0.05
United States of America,6802,Duchess Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,4607,Duderstadt,10,10,≥300 - <1000,≥0.10 - <0.20
United States of America,4608,Dunn Mine,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,5863,Dunning Graysill,10,5,>0 - <25,≥0.05 - <0.10
United States of America,7536,Duranium 1,10,5,>0 - <25,≥0.10 - <0.20
United States of America,6950,Dusty (White Canyon),10,9,>0 - <25,≥0.20 - <0.50
United States of America,7537,Dusty Group (Montezuma Canyon),10,8,>0 - <25,≥0.05 - <0.10
United States of America,6803,Dynamite,10,8,>0 - <25,≥0.20 - <0.50
United States of America,1450,Dysart,10,8,≥1000 - <2500,≥0.10 - <0.20
United States of America,4611,"Dzuik, UL-1798",10,8,>0 - <25,≥0.05 - <0.10
United States of America,6951,Eagle Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5865,Earl Huskon Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5864,Early Day Group,4,5,≥25 - <300,≥0.20 - <0.50
United States of America,7538,Early Morn Group,5,3,>0 - <25,≥0.01 - <0.05
United States of America,7539,Ears,10,9,>0 - <25,≥0.20 - <0.50
United States of America,5866,East Bank,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6952,East Basin Creek 1,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5867,East Buck,10,10,≥300 - <1000,≥0.05 - <0.10
United States of America,1572,East Day Loma,10,8,≥300 - <1000,≥0.10 - <0.20
United States of America,695,East Florida District,8,7,≥1000000,>0 - <0.01
United States of America,7540,East Gas Hills,10,10,≥25 - <300,≥0.05 - <0.10
United States of America,7080,East Georgia-South Carolina District,8,7,≥100000 - <1000000,>0 - <0.01
United States of America,5868,East Malpais Group,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,7541,East Mesa Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5869,East Reservation,10,9,>0 - <25,≥0.10 - <0.20
United States of America,7542,East Rim (Edgemont),10,8,>0 - <25,≥0.10 - <0.20
United States of America,933,East Shirley Basin ,10,10,≥1000 - <2500,≥0.05 - <0.10
United States of America,6804,Echo Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5870,Economy Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5871,Effie F,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7543,Eight Ball,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6953,El Capitan,10,9,>0 - <25,≥0.10 - <0.20
United States of America,7544,El Pequito 1,10,8,>0 - <25,≥0.10 - <0.20
United States of America,1452,Elizabeth (Trans America),10,10,≥1000 - <2500,≥0.20 - <0.50
United States of America,5872,Elizabeth Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6805,Elk 1 Deerstrike,10,8,>0 - <25,≥0.10 - <0.20
United States of America,1649,Elkhorn,10,8,≥300 - <1000,≥0.10 - <0.20
United States of America,5873,Ella,10,8,>0 - <25,≥0.10 - <0.20
United States of America,1453,Ella Claim Group,10,10,≥300 - <1000,≥0.20 - <0.50
United States of America,7545,Ellison,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5874,Eloisa,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5875,Elva M Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7546,Elwood Canyon 2,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5876,Elwood Thompson 1,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7547,Emmitt Lee 1,10,8,>0 - <25,≥0.10 - <0.20
United States of America,1454,Energy Queen,10,8,≥300 - <1000,≥0.20 - <0.50
United States of America,5877,Enos Johnson Group,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,1905,ENQ,10,10,≥300 - <1000,≥0.05 - <0.10
United States of America,5878,Equinox,10,8,>0 - <25,≥0.10 - <0.20
United States of America,4626,Esse - Spoon - Schrod  ,10,10,≥25 - <300,≥0.05 - <0.10
United States of America,1455,Eula Belle,10,8,≥300 - <1000,≥0.20 - <0.50
United States of America,6806,Eureka (Paradox),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6807,Eureka 2,10,10,>0 - <25,≥0.10 - <0.20
United States of America,6808,Eva,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5879,Evelyn,10,10,>0 - <25,≥0.10 - <0.20
United States of America,5880,Evening Star (Paradox),10,8,>0 - <25,≥0.10 - <0.20
United States of America,5881,Expectation,10,8,≥300 - <1000,≥0.20 - <0.50
United States of America,1531,EZ-1,5,5,≥300 - <1000,≥0.20 - <0.50
United States of America,697,EZ-2,5,5,≥300 - <1000,≥0.20 - <0.50
United States of America,5882,F - 33,5,3,≥25 - <300,≥0.20 - <0.50
United States of America,5883,F Group,10,10,≥1000 - <2500,≥0.20 - <0.50
United States of America,5884,F Group (ISL),10,10,≥300 - <1000,≥0.05 - <0.10
United States of America,5885,F Group Sec 28 Area 2,10,10,≥5000 - <10000,≥0.10 - <0.20
United States of America,5886,F W 3,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,2002,Fab Trend,10,10,≥2500 - <5000,≥0.10 - <0.20
United States of America,5887,Fair Day (Colorado),4,4,≥25 - <300,≥0.20 - <0.50
United States of America,698,Faith,5,3,≥300 - <1000,≥0.10 - <0.20
United States of America,5888,Falcon and Bob,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6809,Fall Creek,10,8,>0 - <25,≥0.05 - <0.10
United States of America,5889,Far West,10,8,≥1000 - <2500,≥0.20 - <0.50
United States of America,4633,Farmer Girl,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,5890,Farmer John,3,3,≥25 - <300,≥0.10 - <0.20
United States of America,7548,Farris 1,5,3,>0 - <25,≥0.10 - <0.20
United States of America,5892,Fault 1,10,9,>0 - <25,≥0.20 - <0.50
United States of America,5893,Fawn Springs Group,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,5894,Febco Chill Wills,10,8,>0 - <25,≥0.10 - <0.20
United States of America,5896,Felder Tract,10,10,≥5000 - <10000,≥0.05 - <0.10
United States of America,5897,Fern,10,9,≥25 - <300,≥0.50 - <1.00
United States of America,699,Fernandez Main Ranch,10,10,≥2500 - <5000,≥0.05 - <0.10
United States of America,7549,Fifth National Bank,10,8,>0 - <25,≥0.20 - <0.50
United States of America,4259,Findlay Tank SE,5,5,≥300 - <1000,≥0.10 - <0.20
United States of America,5898,Firebird,10,8,>0 - <25,≥0.20 - <0.50
United States of America,5899,Firecracker Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,5900,Firefly,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6954,Firefly 3,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6955,Firelight 6 Nascho,10,9,>0 - <25,≥0.10 - <0.20
United States of America,5998,First National Bank,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,5999,Flag Mesa 1,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6000,Flat Top (Gateway),10,8,>0 - <25,≥0.20 - <0.50
United States of America,6001,Flat Top Group (San Rafael),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6002,Flat Top Lease,10,8,≥25 - <300,≥0.50 - <1.00
United States of America,6003,Flat Top Vil Hyde 4,5,3,≥25 - <300,≥0.10 - <0.20
United States of America,1724,Flodelle Creek,7,5,≥300 - <1000,≥0.05 - <0.10
United States of America,7550,Florence,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6004,Florence Nellie,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6005,Fly Group,10,10,>0 - <25,≥0.10 - <0.20
United States of America,1314,FMC Claims,10,10,≥1000 - <2500,≥0.05 - <0.10
United States of America,6956,Ford Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6007,Fortunate Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6008,Foster,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6009,Found (Cottonwood Wash),10,8,>0 - <25,≥0.10 - <0.20
